AÑO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CÓDIGO DISTRITO;BARRIO;CÓDIGO BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2023;5;;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873,92;4472154,36;-3.7202936410904;40.3977521494866;[Biblioteca Ana María Matute][2258] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;9488,00293
2023;5;;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589,53;4473440,92;-3.6530587077141;40.4097421858525;[Biblioteca Miguel Delibes][0850] Electricidad Biblioteca;EXTERNO;Energía activa;;kWh;12333
2023;5;;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962,85;4472100,21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;14940,93848
2023;5;;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;[CEIP Bolivia][0658] Electricidad General (Activa);EXTERNO;Energía activa;Reactiva tarifa 3.0A;kWh;1694,000977
2023;5;;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;[CEIP Isaac Peral][0582] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;2744,001709
2023;5;;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;[CEIP Bolivia][0658] [B] Gas General;EXTERNO;Gas;Activa Interruptor Gral;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;[CEIP Isaac Peral][0582] Gas General;EXTERNO;Gas;Reactiva tarifa 3.0A;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;[CEIP Isaac Peral][0582] Gas Pabellón Patio;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962,85;4472100,21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] Gas General;EXTERNO;Gas;Activa Interruptor Gral;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;CC Valdebernardo y Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VICALVARO;19;VALDEBERNARDO;192;447292,76;4472313,76;-3.6210706830025;40.3998728193385;[Complejo Valdebernardo - Francisco Ayala][1763] Gas Biblioteca y CC;EXTERNO;Gas;Reactiva tarifa 3.0A;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589,53;4473440,92;-3.6530587077141;40.4097421858525;[Biblioteca Miguel Delibes][0850] Gas Biblioteca;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946,87;4472423,86;-3.7076765298843;40.4002580548243;[Biblioteca Pío Baroja][0020] Gas General;EXTERNO;Gas;Activa Interruptor Gral;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439890,74;4481167,14;-3.7091651558876;40.4790171574762;[CC La Vaguada] [0288] Gas Centro Cultural;EXTERNO;Gas;Reactiva tarifa 3.0A;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;2;PALOS DE LA FRONTERA;26;440987,11;4472682,14;-3.6954429745674;40.4026590845045;[CDI Arganzuela][1119] Gas;EXTERNO;Gas;;kWh;8827,577148
2023;5;;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;[CDM Aluche][0631] Gas Futbol;EXTERNO;Gas;Activa Interruptor Gral;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;[CDM Aluche][0631] Gas Oficinas;EXTERNO;Gas;Reactiva tarifa 3.0A;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;[CDM Aluche][0631] [B] Gas Pabellón 1;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;[CDM Aluche][0631] Gas Pabellón 2;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;[CDM Aluche][0631] [B] Gas Piscinas Invierno;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;AGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;[CDM Aluche][0631] [B] Gas Vestuario Personal;EXTERNO;Gas;Activa Interruptor Gral;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;10;LOS CARMENES;101;437486,41;4472283,7;-3.7366551160812;40.3988143311267;[CDM Gallur][1140] Gas Futbol;EXTERNO;Gas;Reactiva tarifa 3.0A;kWh;237,9999847
2023;5;;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;10;LOS CARMENES;101;437486,41;4472283,7;-3.7366551160812;40.3988143311267;[CDM Gallur][1140] Gas Piscina y Pabellón;EXTERNO;Gas;;kWh;9432,709961
2023;5;;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;10;LOS CARMENES;101;437486,41;4472283,7;-3.7366551160812;40.3988143311267;[CDM Gallur][1140] Gas Pista Atletismo;EXTERNO;Gas;Activa Contador Gral - Bus;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM La Masó;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;439374,53;4481857,03;-3.7153208255768;40.4851944115249;[CDM La Masó][1771] Gas;EXTERNO;Gas;Reactiva tarifa 6.1A;kWh;23661,39648
2023;5;;Centros deportivos;CDM Samaranch;PASEO IMPERIAL, 20 28005 MADRID;ARGANZUELA;2;IMPERIAL;21;439121,92;4473233,91;-3.7174746394157;40.4074954036895;[CDM Samaranch][1541] Gas;EXTERNO;Gas;;kWh;15792,06055
2023;5;;Centros deportivos;CDM San Blas;CALLE ARCOS DE JALON, 59 28037 MADRID;SAN BLAS - CANILLEJAS;20;HELLIN;202;448008,06;4475522,17;-3.6129409074783;40.4287119519523;[CDM San Blas][1942] Gas Pabellón Antonio Mata;EXTERNO;Gas;;kWh;890,9000854
2023;5;;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230,55;4475371,56;-3.7046107649803;40.4268327144929;[CEIP Pi i Margall][0209] Gas Calefacción;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417,82;4473742,83;-3.7140360474586;40.4121016245246;[CEIP Vázquez de Mella][0177] Gas Calefacción;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417,82;4473742,83;-3.7140360474586;40.4121016245246;[CEIP Vázquez de Mella][0177] Gas Cocina;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580,6;4473834,01;-3.71212631464;40.4129348523462;[CEIP y Residencia San Ildefonso][0247] Gas Calefacción;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335,92;4473634,38;-3.714990913868;40.4111186882429;[Centro Mayores San Francisco][1033] Gas Calefacción;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700,82;4474124,14;-3.7107369303703;40.4155572059031;[JMD Centro][0772] Gas Calefacción;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280,11;4469746,13;-3.7152779102325;40.3760873422678;[Pabellón Jesús Rollán][1987] Consumo Gas;EXTERNO;Gas;;kWh;9179,107422
2023;5;;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294,07;4474471,09;-3.6919909715652;40.4187965631925;[Palacio Cibeles][1131] Gas #2;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;CC/BPM Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;21;CORRALEJOS;215;449662,16;4479050,27;-3.5930771416345286;40.461008617871926;[Complejo Gloria Fuertes][0853] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;5447,083984
2023;5;;Centros culturales y bibliotecas;Complejo Ascao - Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565,18;4475620;-3.641334923876934;40.42963395178173;[Complejo Ascao - Pablo Neruda][0702] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;9850,999023
2023;5;;Centros sociales;Centro de día Ascao;CALLE  ASCAO,  4  28017  MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445639,2;4475653,2;-3.64087766238717;40.42974105040688;[Centro de día Ascao][0702] Electricidad Centro de Día;EXTERNO;Energía activa;;kWh;1642,799561
2023;5;;Centros culturales y bibliotecas;Complejo Ascao - Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565,18;4475620;-3.641334923876934;40.42963395178173;[Complejo Ascao - Pablo Neruda][0702] Gas General;EXTERNO;Gas;;kWh;118,6999969
2023;5;;Centros culturales y bibliotecas;Complejo Sanchinarro;C/ PRINCESA ÉBOLI, 29;HORTALEZA;16;VALDEFUENTES;166;444469;4482391;-3.655261744717250;40.49035310157370;[Complejo Sanchinarro][2204] Electricidad General Complejo (Activa);EXTERNO;Energía activa;;kWh;33174,52734
2023;5;;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;1;JUSTICIA;14;440674,55;4475361,07;-3.6990826662067344;40.42683538680111;[Biblioteca Mario Vargas Llosa][0941] Electricidad General;EXTERNO;Energía activa;;kWh;7299,050781
2023;5;;Centros culturales y bibliotecas;CC/BPM Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;21;CORRALEJOS;215;449662,16;4479050,27;-3.5930771416345286;40.461008617871926;[Complejo Gloria Fuertes][0853] Gas General;EXTERNO;Gas;;kWh;99,36740112
2023;5;;Centros culturales y bibliotecas;Biblioteca Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;21;CORRALEJOS;215;449662,16;4479050,27;-3.5930771416345286;40.461008617871926;[Biblioteca Gloria Fuertes][0853] [B] Electricidad Biblioteca;PROCESADO;Energía activa;;kWh;3123,14209
2023;5;;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401,74;4474247,41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;30113,01367
2023;5;;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401,74;4474247,41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143,05;4469885,64;-3.6226612333620114;40.378016410030774;[Biblioteca Gerardo Diego][1208] Electricidad General;EXTERNO;Energía activa;;kWh;3941,384521
2023;5;;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143,05;4469885,64;-3.6226612333620114;40.378016410030774;[Biblioteca Gerardo Diego][1208] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214,3;4476029,82;-3.610550602425999;40.433453540244685;[Biblioteca José Hierro][1526] Electricidad General;EXTERNO;Energía activa;;kWh;4644
2023;5;;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214,3;4476029,82;-3.610550602425999;40.433453540244685;[Biblioteca José Hierro][1526] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;Complejo La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705,59;4474960,04;-3.6512062299873125;40.4234957928842;[Complejo La Elipa - Islas Filipinas][0509] Electricidad General;EXTERNO;Energía activa;;kWh;8168
2023;5;;Centros culturales y bibliotecas;CMM Islas Filipinas;CALLE  NUESTRA SEÑORA DEL VILLAR,  6  (C/V C/ JOSE LUIS ARRESE)  28017  MADRID ;CIUDAD LINEAL;15;VENTAS;151;444759,4;4474978,7;-3.6511898010185626;40.42360689821718;[Centro de Mayores La Elipa - Islas Filipinas][0509] Electricidad General;EXTERNO;Energía activa;;kWh;5343
2023;5;;Centros mixtos;CSC La Elipa - Islas Filipinas;CALLE POETA BLAS DE OTERO, 81, 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444700,3;4474921,8;-3.651945316046626;40.423095454165065;[Centro Sociocultural La Elipa - Islas Filipinas][0509] Electricidad General;EXTERNO;Energía activa;;kWh;671,0066528
2023;5;;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705,59;4474960,04;-3.6512062299873125;40.4234957928842;[Biblioteca La Elipa - Islas Filipinas][0509] Electricidad Biblioteca;PROCESADO;Energía activa;;kWh;2167,068604
2023;5;;Centros culturales y bibliotecas;Complejo La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705,59;4474960,04;-3.6512062299873125;40.4234957928842;[Complejo La Elipa - Islas Filipinas][0509] Gas General;EXTERNO;Gas;;kWh;44,25000381
2023;5;;Centros deportivos;CDM Moratalaz;CALLE  VALDEBERNARDO,  2  28030  MADRID;MORATALAZ;14;PAVONES;141;446481,7;4472188,2;-3.630653354992656;40.398581097568474;[CDM Moratalaz][1938][Contador TL] Activa;EXTERNO;Energía activa;;kWh;74646
2023;5;;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;[CDM La Elipa][1933][Contador] Activa;EXTERNO;Energía activa;;kWh;51830
2023;5;;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;[CDM La Elipa][1933][Contador] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Moratalaz;CALLE  VALDEBERNARDO,  2  28030  MADRID;MORATALAZ;14;PAVONES;141;446481,7;4472188,2;-3.630653354992656;40.398581097568474;[CDM Moratalaz][1938][Contador TL] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716,08;4475426,59;-3.710680603981;40.4272912991656;[CC Conde Duque][0906][Contador] Activa;EXTERNO;Energía activa;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716,08;4475426,59;-3.710680603981;40.4272912991656;[CC Conde Duque][0906][Contador] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;10;LOS CARMENES;101;437486,41;4472283,7;-3.7366551160812;40.3988143311267;[CDM Gallur][1140] Consumo total piscina pabellón y fútbol;PROCESADO;Energía activa;;kWh;37426,19531
2023;5;;Centros deportivos;CDM San Blas;CALLE ARCOS DE JALON, 59 28037 MADRID;SAN BLAS - CANILLEJAS;20;HELLIN;202;448008,06;4475522,17;-3.6129409074783;40.4287119519523;[CDM San Blas][1942] Consumo total;PROCESADO;Energía activa;;kWh;143599,2656
2023;5;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937,24;4474516,9;-3.695760433679633;40.419308936692836;[Sede AG Hacienda][1174][Contador TL] Activa;EXTERNO;Energía activa;;kWh;74461,46094
2023;5;;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937,24;4474516,9;-3.695760433679633;40.419308936692836;[Sede AG Hacienda][1174][Contador TL] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955,61;4468897,52;-3.718516174164925;40.36857243836856;[CEIP Puerto Rico][0108] Electricidad General;EXTERNO;Energía activa;;kWh;2766,101074
2023;5;;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;[CEIP Madroño][1028] Electricidad General;EXTERNO;Energía activa;;kWh;2749,633057
2023;5;;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;[CEIP Madroño][1028] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745,01;4470201,39;-3.6972821974614196;40.380523117574946;[CEIP Ntra Sra Fuencisla][0167] Electricidad General;EXTERNO;Energía activa;;kWh;3637,304443
2023;5;;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235,73;4470063,37;-3.7158207588239685;40.379271000451105;[CEIP Pradolongo][0304] Electricidad General;EXTERNO;Energía activa;;kWh;4218,781738
2023;5;;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;[CEIP Claudio Moyano][0049] Electricidad General;EXTERNO;Energía activa;;kWh;2799,703857
2023;5;;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;[CEIP Concepción Arenal][0278] Electricidad General;EXTERNO;Energía activa;;kWh;3178,005127
2023;5;;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;[CEIP Concepción Arenal][0278] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;[CEIP Claudio Moyano][0049] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;[CEIP Ntra Sra de la Paloma][0116] Electricidad General;EXTERNO;Energía activa;;kWh;7229,803711
2023;5;;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;[CEIP Ntra Sra de La Paloma][0116] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;[CDM Plata y Castañar][1114] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;45035,01172
2023;5;;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;[CDM Plata y Castañar][1114] Gas Vestuario Empleados y Radiadores;EXTERNO;Gas;;kWh;340,9558105
2023;5;;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;[CDM Plata y Castañar][1114] Gas Piscina;EXTERNO;Gas;;kWh;12088,48926
2023;5;;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;[CDM La Elipa][1933] Gas Frontón-Pabellón-Béisbol;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;5;;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;[CDM La Elipa][1933] Gas Futbol;EXTERNO;Gas;;kWh;827,4011841
2023;5;;Centros deportivos;CDM Barajas;AVENIDA LOGROÑO, 70 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450214,44;4479338,63;-3.5866347723157004;40.46294933734348;[CDM Barajas][1692] Electricidad General;EXTERNO;Energía activa;;kWh;51180,09766
2023;5;;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;16;APOSTOL SANTIAGO;165;444683,32;4481107,06;-3.6520428109526883;40.478883218418986;[CDM Hortaleza][1929] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;16754,02148
2023;5;;Centros deportivos;CDM Cerro Almodóvar;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;18;SANTA EUGENIA;182;448838,73;4470403,72;-3.6023182815488193;40.38281136695731;[CDM Cerro Almodóvar][1918] Electricidad General (Activa);EXTERNO;Energía activa;Activa Interruptor Gral;kWh;56257,0625
2023;5;;Centros deportivos;CDM Plata y Castañar;PASEO PLATA Y CASTAÑAR, 7 28021 MADRID;VILLAVERDE;17;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;171;439027,11;4466911,16;-3.7170958691991935;40.35076438371904;[CDM Plata y Castañar][1114] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;Reactiva tarifa 3.1A;kVArh;30171,05273
