num_expediente,fecha,hora,timestamp,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,coordenadas,positiva_alcohol,positiva_droga
2024S005643,14/02/2024,15:50:00,2024-02-14T15:50:00Z,AVDA. ALBUFERA / CALL. MELQUIADES BIENCINTO,1,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Turismo,Pasajero,De 65 a 69 años,Hombre,77,Se desconoce,443230.669,4472163.022,"443230.669, 4472163.022",0,0
2024S005644,14/02/2024,14:30:00,2024-02-14T14:30:00Z,"CALL. EJE 7, 1",1,18,VILLA DE VALLECAS,Colisión lateral,Se desconoce,Furgoneta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,444412.328,4468583.106,"444412.328, 4468583.106",0,0
2024S005644,14/02/2024,14:30:00,2024-02-14T14:30:00Z,"CALL. EJE 7, 1",1,18,VILLA DE VALLECAS,Colisión lateral,Se desconoce,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,444412.328,4468583.106,"444412.328, 4468583.106",0,0
2024S005645,14/02/2024,16:10:00,2024-02-14T16:10:00Z,"CALL. ALCALDE SAINZ DE BARANDA, 109",109,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,1,Atención en urgencias sin posterior ingreso,443581.26,4474545.25,"443581.26, 4474545.25",0,0
2024S005645,14/02/2024,16:10:00,2024-02-14T16:10:00Z,"CALL. ALCALDE SAINZ DE BARANDA, 109",109,3,RETIRO,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,443581.26,4474545.25,"443581.26, 4474545.25",0,0
2024S005646,14/02/2024,17:05:00,2024-02-14T17:05:00Z,"CALL. GRAN VIA, 25",25,1,CENTRO,Colisión múltiple,Despejado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,440434.595,4474614.014,"440434.595, 4474614.014",0,0
2024S005646,14/02/2024,17:05:00,2024-02-14T17:05:00Z,"CALL. GRAN VIA, 25",25,1,CENTRO,Colisión múltiple,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440434.595,4474614.014,"440434.595, 4474614.014",0,0
2024S005646,14/02/2024,17:05:00,2024-02-14T17:05:00Z,"CALL. GRAN VIA, 25",25,1,CENTRO,Colisión múltiple,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440434.595,4474614.014,"440434.595, 4474614.014",0,0
2024S005648,14/02/2024,18:15:00,2024-02-14T18:15:00Z,"ESTCN. MADRID - CHAMARTIN - CLARA CAMPOAMOR, 0",0,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,77,Se desconoce,442098.968,4480322.442,"442098.968, 4480322.442",0,0
2024S005648,14/02/2024,18:15:00,2024-02-14T18:15:00Z,"ESTCN. MADRID - CHAMARTIN - CLARA CAMPOAMOR, 0",0,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,77,Se desconoce,442098.968,4480322.442,"442098.968, 4480322.442",0,0
2024S005649,14/02/2024,18:55:00,2024-02-14T18:55:00Z,CTRA. VILLAVERDE A VALLECAS / CALL. VILLAFUERTE,24,17,VILLAVERDE,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,441477.307,4467283.92,"441477.307, 4467283.92",0,0
2024S005649,14/02/2024,18:55:00,2024-02-14T18:55:00Z,CTRA. VILLAVERDE A VALLECAS / CALL. VILLAFUERTE,24,17,VILLAVERDE,Caída,Despejado,Motocicleta hasta 125cc,Pasajero,De 15 a 17 años,Mujer,1,Atención en urgencias sin posterior ingreso,441477.307,4467283.92,"441477.307, 4467283.92",0,0
2024S005649,14/02/2024,18:55:00,2024-02-14T18:55:00Z,CTRA. VILLAVERDE A VALLECAS / CALL. VILLAFUERTE,24,17,VILLAVERDE,Caída,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,441477.307,4467283.92,"441477.307, 4467283.92",0,0
2024S005652,14/02/2024,16:45:00,2024-02-14T16:45:00Z,PASEO. RECOLETOS / PLAZA. CIBELES,1,1,CENTRO,Caída,Despejado,Autobús articulado,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441235.689,4474633.177,"441235.689, 4474633.177",0,0
2024S005652,14/02/2024,16:45:00,2024-02-14T16:45:00Z,PASEO. RECOLETOS / PLAZA. CIBELES,1,1,CENTRO,Caída,Despejado,Autobús articulado,Pasajero,De 70 a 74 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,441235.689,4474633.177,"441235.689, 4474633.177",0,0
2024S005652,14/02/2024,16:45:00,2024-02-14T16:45:00Z,PASEO. RECOLETOS / PLAZA. CIBELES,1,1,CENTRO,Caída,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,441235.689,4474633.177,"441235.689, 4474633.177",0,0
2024S005653,14/02/2024,19:35:00,2024-02-14T19:35:00Z,"AVDA. MORATALAZ, 176",176,14,MORATALAZ,Colisión lateral,Se desconoce,Turismo,Conductor,De 65 a 69 años,Mujer,14,Sin asistencia sanitaria,445360.78,4473302.445,"445360.78, 4473302.445",0,0
2024S005653,14/02/2024,19:35:00,2024-02-14T19:35:00Z,"AVDA. MORATALAZ, 176",176,14,MORATALAZ,Colisión lateral,Se desconoce,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,445360.78,4473302.445,"445360.78, 4473302.445",0,0
2024S005655,14/02/2024,19:50:00,2024-02-14T19:50:00Z,PASEO. PRADO / PLAZA. CIBELES,2,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,77,Se desconoce,441140.071,4474491.328,"441140.071, 4474491.328",0,0
2024S005655,14/02/2024,19:50:00,2024-02-14T19:50:00Z,PASEO. PRADO / PLAZA. CIBELES,2,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,77,Se desconoce,441140.071,4474491.328,"441140.071, 4474491.328",0,0
2024S005657,14/02/2024,20:40:00,2024-02-14T20:40:00Z,"AVDA. AMERICA, 25",25,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442824.381,4476704.508,"442824.381, 4476704.508",0,0
2024S005657,14/02/2024,20:40:00,2024-02-14T20:40:00Z,"AVDA. AMERICA, 25",25,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,77,Se desconoce,442824.381,4476704.508,"442824.381, 4476704.508",0,0
2024S005657,14/02/2024,20:40:00,2024-02-14T20:40:00Z,"AVDA. AMERICA, 25",25,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Pasajero,De 50 a 54 años,Mujer,77,Se desconoce,442824.381,4476704.508,"442824.381, 4476704.508",0,0
2024S005658,14/02/2024,19:05:00,2024-02-14T19:05:00Z,"CALL. CASTILLO DE UCLES, 11",11,20,SAN BLAS-CANILLEJAS,Atropello a persona,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,446941.209,4475438.502,"446941.209, 4475438.502",0,0
2024S005658,14/02/2024,19:05:00,2024-02-14T19:05:00Z,"CALL. CASTILLO DE UCLES, 11",11,20,SAN BLAS-CANILLEJAS,Atropello a persona,Despejado,Turismo,Peatón,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446941.209,4475438.502,"446941.209, 4475438.502",0,0
2024S005658,14/02/2024,19:05:00,2024-02-14T19:05:00Z,"CALL. CASTILLO DE UCLES, 11",11,20,SAN BLAS-CANILLEJAS,Atropello a persona,Despejado,Turismo,Peatón,Menor de 5 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446941.209,4475438.502,"446941.209, 4475438.502",0,0
2024S005659,14/02/2024,21:10:00,2024-02-14T21:10:00Z,PASEO. CASTELLANA / CALL. LOPEZ DE HOYOS,56,4,SALAMANCA,Colisión lateral,Nublado,Otros vehículos con motor,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441539.902,4476394.07,"441539.902, 4476394.07",0,0
2024S005659,14/02/2024,21:10:00,2024-02-14T21:10:00Z,PASEO. CASTELLANA / CALL. LOPEZ DE HOYOS,56,4,SALAMANCA,Colisión lateral,Nublado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,441539.902,4476394.07,"441539.902, 4476394.07",0,0
2024S005660,14/02/2024,21:20:00,2024-02-14T21:20:00Z,CALL. DOCTOR ESQUERDO / CALL. O'DONNELL,43,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443299.043,4474714.748,"443299.043, 4474714.748",0,0
2024S005660,14/02/2024,21:20:00,2024-02-14T21:20:00Z,CALL. DOCTOR ESQUERDO / CALL. O'DONNELL,43,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,443299.043,4474714.748,"443299.043, 4474714.748",0,0
2024S005660,14/02/2024,21:20:00,2024-02-14T21:20:00Z,CALL. DOCTOR ESQUERDO / CALL. O'DONNELL,43,4,SALAMANCA,Alcance,Despejado,Turismo,Pasajero,De 45 a 49 años,Mujer,1,Atención en urgencias sin posterior ingreso,443299.043,4474714.748,"443299.043, 4474714.748",0,0
2024S005662,14/02/2024,21:49:00,2024-02-14T21:49:00Z,CALL. VEZA / CALL. SANTA VALENTINA,21,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440913.992,4479700.875,"440913.992, 4479700.875",0,0
2024S005662,14/02/2024,21:49:00,2024-02-14T21:49:00Z,CALL. VEZA / CALL. SANTA VALENTINA,21,6,TETUÁN,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,440913.992,4479700.875,"440913.992, 4479700.875",0,1
2024S005665,14/02/2024,23:00:00,2024-02-14T23:00:00Z,CALL. ARIEL / CALL. MENDEZ ALVARO,4,2,ARGANZUELA,Alcance,Se desconoce,Turismo,Conductor,De 30 a 34 años,Hombre,77,Se desconoce,442378.575,4471643.577,"442378.575, 4471643.577",0,0
2024S005665,14/02/2024,23:00:00,2024-02-14T23:00:00Z,CALL. ARIEL / CALL. MENDEZ ALVARO,4,2,ARGANZUELA,Alcance,Se desconoce,Turismo,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,442378.575,4471643.577,"442378.575, 4471643.577",1,0
2024S005666,14/02/2024,23:43:00,2024-02-14T23:43:00Z,AVDA. ALBUFERA / CALLE DOCTOR SANCHEZ,49,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,443541.369,4471954.389,"443541.369, 4471954.389",0,0
2024S005666,14/02/2024,23:43:00,2024-02-14T23:43:00Z,AVDA. ALBUFERA / CALLE DOCTOR SANCHEZ,49,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,443541.369,4471954.389,"443541.369, 4471954.389",0,0
2024S005666,14/02/2024,23:43:00,2024-02-14T23:43:00Z,AVDA. ALBUFERA / CALLE DOCTOR SANCHEZ,49,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 6 a 9 años,Hombre,14,Sin asistencia sanitaria,443541.369,4471954.389,"443541.369, 4471954.389",0,0
2024S005666,14/02/2024,23:43:00,2024-02-14T23:43:00Z,AVDA. ALBUFERA / CALLE DOCTOR SANCHEZ,49,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 6 a 9 años,Mujer,14,Sin asistencia sanitaria,443541.369,4471954.389,"443541.369, 4471954.389",0,0
2024S005666,14/02/2024,23:43:00,2024-02-14T23:43:00Z,AVDA. ALBUFERA / CALLE DOCTOR SANCHEZ,49,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,Menor de 5 años,Mujer,14,Sin asistencia sanitaria,443541.369,4471954.389,"443541.369, 4471954.389",0,0
2024S005666,14/02/2024,23:43:00,2024-02-14T23:43:00Z,AVDA. ALBUFERA / CALLE DOCTOR SANCHEZ,49,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443541.369,4471954.389,"443541.369, 4471954.389",0,0
2024S005672,14/02/2024,23:10:00,2024-02-14T23:10:00Z,"AVDA. ASTURIAS, 12",12,6,TETUÁN,Caída,Nublado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,441277.22,4479906.647,"441277.22, 4479906.647",0,0
2023S040309,15/02/2024,14:05:00,2024-02-15T14:05:00Z,CALL. TESORO / CALL. MINAS,18,1,CENTRO,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440122.814,4475169.548,"440122.814, 4475169.548",0,0
2023S040309,15/02/2024,14:05:00,2024-02-15T14:05:00Z,CALL. TESORO / CALL. MINAS,18,1,CENTRO,Colisión fronto-lateral,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,440122.814,4475169.548,"440122.814, 4475169.548",0,0
2024S005667,15/02/2024,0:01:00,2024-02-15T00:01:00Z,"CALL. HORTALEZA, 7",7,1,CENTRO,Choque contra obstáculo fijo,Despejado,Ciclomotor,Conductor,Desconocido,Desconocido,77,Se desconoce,440539.058,4474673.997,"440539.058, 4474673.997",0,0
2024S005667,15/02/2024,0:01:00,2024-02-15T00:01:00Z,"CALL. HORTALEZA, 7",7,1,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,440539.058,4474673.997,"440539.058, 4474673.997",0,0
2024S005668,15/02/2024,1:20:00,2024-02-15T01:20:00Z,"AUTOV. M-30, 17NC32",17NC32,2,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,77,Se desconoce,438748.518,4473586.935,"438748.518, 4473586.935",0,0
2024S005670,15/02/2024,1:05:00,2024-02-15T01:05:00Z,"CALL. AMBROS, 30",30,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,443706.179,4474933.682,"443706.179, 4474933.682",1,0
2024S005671,15/02/2024,1:38:00,2024-02-15T01:38:00Z,"CALL. CAMPOTEJAR, 19",19,12,USERA,Colisión fronto-lateral,Despejado,Todo terreno,Conductor,Desconocido,Desconocido,14,Sin asistencia sanitaria,440272.796,4468948.647,"440272.796, 4468948.647",0,0
2024S005671,15/02/2024,1:38:00,2024-02-15T01:38:00Z,"CALL. CAMPOTEJAR, 19",19,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,440272.796,4468948.647,"440272.796, 4468948.647",0,0
2024S005671,15/02/2024,1:38:00,2024-02-15T01:38:00Z,"CALL. CAMPOTEJAR, 19",19,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,440272.796,4468948.647,"440272.796, 4468948.647",0,0
2024S005671,15/02/2024,1:38:00,2024-02-15T01:38:00Z,"CALL. CAMPOTEJAR, 19",19,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,440272.796,4468948.647,"440272.796, 4468948.647",0,0
2024S005671,15/02/2024,1:38:00,2024-02-15T01:38:00Z,"CALL. CAMPOTEJAR, 19",19,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Hombre,3,Ingreso superior a 24 horas,440272.796,4468948.647,"440272.796, 4468948.647",0,0
2024S005675,15/02/2024,6:00:00,2024-02-15T06:00:00Z,"CALL. CAMINO DE LOS VINATEROS, 65",65,14,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,444724.341,4473488.744,"444724.341, 4473488.744",0,0
2024S005675,15/02/2024,6:00:00,2024-02-15T06:00:00Z,"CALL. CAMINO DE LOS VINATEROS, 65",65,14,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,77,Se desconoce,444724.341,4473488.744,"444724.341, 4473488.744",0,0
2024S005676,15/02/2024,8:00:00,2024-02-15T08:00:00Z,CALL. ARROYO FONTARRON / AUTOV. A-3,357,14,MORATALAZ,Colisión lateral,Nublado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,445759.961,4471787.631,"445759.961, 4471787.631",0,0
2024S005676,15/02/2024,8:00:00,2024-02-15T08:00:00Z,CALL. ARROYO FONTARRON / AUTOV. A-3,357,14,MORATALAZ,Colisión lateral,Nublado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,445759.961,4471787.631,"445759.961, 4471787.631",0,0
2024S005676,15/02/2024,8:00:00,2024-02-15T08:00:00Z,CALL. ARROYO FONTARRON / AUTOV. A-3,357,14,MORATALAZ,Colisión lateral,Nublado,Turismo,Pasajero,De 10 a 14 años,Mujer,14,Sin asistencia sanitaria,445759.961,4471787.631,"445759.961, 4471787.631",0,0
2024S005678,15/02/2024,8:10:00,2024-02-15T08:10:00Z,"CALL. MARQUES DE URQUIJO, 20",20,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Nublado,Autobús,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,439062.879,4475731.698,"439062.879, 4475731.698",0,0
2024S005678,15/02/2024,8:10:00,2024-02-15T08:10:00Z,"CALL. MARQUES DE URQUIJO, 20",20,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Nublado,Motocicleta > 125cc,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,439062.879,4475731.698,"439062.879, 4475731.698",0,0
2024S005679,15/02/2024,8:10:00,2024-02-15T08:10:00Z,"PASEO. EXTREMADURA, 218",218,10,LATINA,Atropello a persona,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,436502.793,4473155.731,"436502.793, 4473155.731",0,0
2024S005679,15/02/2024,8:10:00,2024-02-15T08:10:00Z,"PASEO. EXTREMADURA, 218",218,10,LATINA,Atropello a persona,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,436502.793,4473155.731,"436502.793, 4473155.731",0,0
2024S005679,15/02/2024,8:10:00,2024-02-15T08:10:00Z,"PASEO. EXTREMADURA, 218",218,10,LATINA,Atropello a persona,Despejado,Turismo,Pasajero,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,436502.793,4473155.731,"436502.793, 4473155.731",0,0
2024S005679,15/02/2024,8:10:00,2024-02-15T08:10:00Z,"PASEO. EXTREMADURA, 218",218,10,LATINA,Atropello a persona,Despejado,Turismo,Peatón,De 65 a 69 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,436502.793,4473155.731,"436502.793, 4473155.731",0,0
2024S005680,15/02/2024,9:03:00,2024-02-15T09:03:00Z,"CALL. VALLEHERMOSO, 33",33,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Autobús,Conductor,Desconocido,Desconocido,77,Se desconoce,439886.528,4476059.547,"439886.528, 4476059.547",0,0
2024S005680,15/02/2024,9:03:00,2024-02-15T09:03:00Z,"CALL. VALLEHERMOSO, 33",33,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Camión rígido,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,439886.528,4476059.547,"439886.528, 4476059.547",0,0
2024S005682,15/02/2024,7:05:00,2024-02-15T07:05:00Z,"AUTOV. M-30, 16NC10",16NC10,2,ARGANZUELA,Colisión lateral,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,438797.982,4472539.753,"438797.982, 4472539.753",0,0
2024S005682,15/02/2024,7:05:00,2024-02-15T07:05:00Z,"AUTOV. M-30, 16NC10",16NC10,2,ARGANZUELA,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,438797.982,4472539.753,"438797.982, 4472539.753",0,0
2024S005683,15/02/2024,9:50:00,2024-02-15T09:50:00Z,"CALL. MAXIMO SAN JUAN, 8",8,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,444829.688,4475862.359,"444829.688, 4475862.359",0,0
2024S005683,15/02/2024,9:50:00,2024-02-15T09:50:00Z,"CALL. MAXIMO SAN JUAN, 8",8,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,444829.688,4475862.359,"444829.688, 4475862.359",0,0
2024S005683,15/02/2024,9:50:00,2024-02-15T09:50:00Z,"CALL. MAXIMO SAN JUAN, 8",8,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,77,Se desconoce,444829.688,4475862.359,"444829.688, 4475862.359",0,0
2024S005684,15/02/2024,9:35:00,2024-02-15T09:35:00Z,CALL. JULIO / CALL. DICIEMBRE,32,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,451698.673,4477059.871,"451698.673, 4477059.871",0,0
2024S005684,15/02/2024,9:35:00,2024-02-15T09:35:00Z,CALL. JULIO / CALL. DICIEMBRE,32,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,451698.673,4477059.871,"451698.673, 4477059.871",0,0
2024S005684,15/02/2024,9:35:00,2024-02-15T09:35:00Z,CALL. JULIO / CALL. DICIEMBRE,32,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,451698.673,4477059.871,"451698.673, 4477059.871",0,0
2024S005684,15/02/2024,9:35:00,2024-02-15T09:35:00Z,CALL. JULIO / CALL. DICIEMBRE,32,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 45 a 49 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,451698.673,4477059.871,"451698.673, 4477059.871",0,0
2024S005686,15/02/2024,8:30:00,2024-02-15T08:30:00Z,"CALL. O'DONNELL, 77",77,4,SALAMANCA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Mujer,2,Ingreso inferior o igual a 24 horas,444015.21,4474476.075,"444015.21, 4474476.075",0,0
2024S005686,15/02/2024,8:30:00,2024-02-15T08:30:00Z,"CALL. O'DONNELL, 77",77,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,444015.21,4474476.075,"444015.21, 4474476.075",0,0
2024S005687,15/02/2024,8:30:00,2024-02-15T08:30:00Z,PASEO. MARCELINO CAMACHO / CALL. CARLOS PAINO,51,11,CARABANCHEL,Colisión múltiple,Despejado,Autobús,Conductor,De 60 a 64 años,Mujer,14,Sin asistencia sanitaria,436833.774,4471026.987,"436833.774, 4471026.987",0,0
2024S005687,15/02/2024,8:30:00,2024-02-15T08:30:00Z,PASEO. MARCELINO CAMACHO / CALL. CARLOS PAINO,51,11,CARABANCHEL,Colisión múltiple,Despejado,Autobús,Pasajero,De 60 a 64 años,Mujer,77,Se desconoce,436833.774,4471026.987,"436833.774, 4471026.987",0,0
2024S005687,15/02/2024,8:30:00,2024-02-15T08:30:00Z,PASEO. MARCELINO CAMACHO / CALL. CARLOS PAINO,51,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,436833.774,4471026.987,"436833.774, 4471026.987",0,0
2024S005687,15/02/2024,8:30:00,2024-02-15T08:30:00Z,PASEO. MARCELINO CAMACHO / CALL. CARLOS PAINO,51,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,436833.774,4471026.987,"436833.774, 4471026.987",0,0
2024S005687,15/02/2024,8:30:00,2024-02-15T08:30:00Z,PASEO. MARCELINO CAMACHO / CALL. CARLOS PAINO,51,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,436833.774,4471026.987,"436833.774, 4471026.987",0,0
2024S005687,15/02/2024,8:30:00,2024-02-15T08:30:00Z,PASEO. MARCELINO CAMACHO / CALL. CARLOS PAINO,51,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,Desconocido,Hombre,77,Se desconoce,436833.774,4471026.987,"436833.774, 4471026.987",0,0
2024S005688,15/02/2024,9:55:00,2024-02-15T09:55:00Z,AUTOV. M-30 / AUTOV. A-1,00CT00,15,CIUDAD LINEAL,Caída,Se desconoce,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,443690.866,4479005.118,"443690.866, 4479005.118",0,0
2024S005689,15/02/2024,8:55:00,2024-02-15T08:55:00Z,"AUTOV. M-30, 03FT51",03FT51,9,MONCLOA-ARAVACA,Colisión múltiple,Se desconoce,Furgoneta,Conductor,De 30 a 34 años,Hombre,77,Se desconoce,438554.902,4474226.087,"438554.902, 4474226.087",0,0
2024S005689,15/02/2024,8:55:00,2024-02-15T08:55:00Z,"AUTOV. M-30, 03FT51",03FT51,9,MONCLOA-ARAVACA,Colisión múltiple,Se desconoce,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,438554.902,4474226.087,"438554.902, 4474226.087",0,0
2024S005689,15/02/2024,8:55:00,2024-02-15T08:55:00Z,"AUTOV. M-30, 03FT51",03FT51,9,MONCLOA-ARAVACA,Colisión múltiple,Se desconoce,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,438554.902,4474226.087,"438554.902, 4474226.087",0,0
2024S005690,15/02/2024,9:40:00,2024-02-15T09:40:00Z,"CALL. COSTA BRAVA, 17",17,8,FUENCARRAL-EL PARDO,Alcance,Nublado,Turismo,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440473.107,4483054.337,"440473.107, 4483054.337",0,0
2024S005690,15/02/2024,9:40:00,2024-02-15T09:40:00Z,"CALL. COSTA BRAVA, 17",17,8,FUENCARRAL-EL PARDO,Alcance,Nublado,Turismo,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440473.107,4483054.337,"440473.107, 4483054.337",0,0
